iphone,gen,pro,plus,storage,color,price,cellular,unlocked,model,gsm,title,url
"iphone","6s","","","128gb","gray","313.67","","unlocked","","","apple iphone 6s   128gb   space gray (unlocked) smartphone","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-unlocked-smartphone/112657042748?hash=item1a3ae20d3c:g:p5yaaoswc-taezcg"
"iphone","6","","","128gb","silver","180.00","","unlocked","a1549","gsm","apple iphone 6   128gb   silver (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-silver-unlocked-a1549-gsm/223955483539?hash=item3424c97b93:g:wjwaaosw5vtaju4z"
"iphone","5","","","other","","299.00","","","","","iphone 5 used","https://www.ebay.com/itm/iphone-5-used/303513720058?hash=item46aad3d4fa:g:jdyaaoswxsbea97w"
"iphone","4s","","","16gb","black","250.00","sprint","","","","apple iphone 4s   16gb   black (sprint) smartphone","https://www.ebay.com/itm/apple-iphone-4s-16gb-black-sprint-smartphone/231080256395?hash=item35cd74e38b:g:jg8aaoxywmxsarrs"
"iphone","6","","","16gb","gold","95.99","at&t","","a1549","gsm","apple iphone 6   16gb   gold (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-at-t-a1549-gsm/123856725930?hash=item1cd66fa7aa:g:sm8aaoswws9dqh7z"
"iphone","7","","","128gb","silver","259.04","","","a1778","gsm","apple iphone 7   128gb   silver (without simlock) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-silver-without-simlock-a1778-gsm/174242838603?hash=item2891aeb84b:g:angaaoswwnpei5mc"
"iphone","6","","","128gb","silver","145.00","","unlocked","a1549","gsm","apple iphone 6   128gb   silver (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-silver-unlocked-a1549-gsm/293466805528?hash=item4453fc1518:g:lxyaaosw0dzepypn"
"iphone","6","","","16gb","gray","175.00","","unlocked","a1549","gsm","apple iphone 6   16gb   space gray (unlocked) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-unlocked-a1549-cdma-gsm/283240985976?hash=item41f27a7578:g:5mcaaoswnctb10x2"
"iphone","xr","","","256gb","","461.00","sprint","","a1984","gsm","apple iphone xr   256gb   white (sprint) a1984 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-xr-256gb-white-sprint-a1984-cdma-gsm/124159640243?hash=item1ce87dc2b3:g:uhuaaoswigrentp~"
"iphone","7","","","32gb","gold","214.00","","unlocked","a1660","gsm","apple iphone 7   32gb   gold (unlocked) a1660 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-7-32gb-gold-unlocked-a1660-cdma-gsm/193364047435?hash=item2d0565364b:g:guaaaosw9htewwv5"
"iphone","6s","","plus","16gb","gold","170.00","","unlocked","a1524","gsm","apple iphone 6s plus   16gb   rose gold (unlocked)  a1524 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-16gb-rose-gold-unlocked-a1524-cdma-gsm/312789399036?hash=item48d3b375fc:g:2huaaoswqapdldm2"
"iphone","6s","","","32gb","silver","200.00","at&t","","a1633","gsm","apple iphone 6s   32gb   silver (at&t) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-32gb-silver-at-t-a1633-cdma-gsm/273631166969?hash=item3fb5b041f9:g:e00aaosw0wjcj7oz"
"iphone","7","","","32gb","","115.99","sprint","","mnay2ll/a","","apple iphone 7 mnay2ll/a 32gb sprint smartphone grade b+ #13930r","https://www.ebay.com/itm/apple-iphone-7-mnay2ll-a-32gb-sprint-smartphone-grade-b-13930r/333572533087?hash=item4daa78eb5f:g:sy8aaoswo5xekg~e"
"iphone","7","","","128gb","black","242.51","","","a1778","gsm","apple iphone 7   128gb   black (without simlock) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-black-without-simlock-a1778-gsm/174238367884?hash=item28916a808c:g:uqcaaoswoqjehzke"
"iphone","6s","","","16gb","gray","130.00","","","a1688","gsm","apple iphone 6s   16gb   space gray (t mobile) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-space-gray-t-mobile-a1688-cdma-gsm/392340468461?hash=item5b595072ed:g:qoyaaosw6qjdk4fw"
"iphone","7","","","128gb","black","259.04","","","a1778","gsm","apple iphone 7   128gb   jetblack diamond black (without simlock) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-128gb-jetblack-diamond-black-without-simlock-a1778-gsm/174242777171?hash=item2891adc853:g:7jiaaosw1tvei4sx"
"iphone","6","","","32gb","gray","130.00","","unlocked","a1549","gsm","apple iphone 6   32gb   space gray (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-unlocked-a1549-gsm/264594067315?hash=item3d9b090f73:g:lgeaaoswqlvef9n0"
"iphone","7","","plus","256gb","black","234.00","at&t","unlocked","","","apple iphone 7 plus 256gb black unlocked at&t tmobile only w/ 100% batt! 7432973","https://www.ebay.com/itm/apple-iphone-7-plus-256gb-black-unlocked-at-t-tmobile-only-w-100-batt-7432973/373025593425?hash=item56da0ed851:g:4diaaoswhi9em3wv"
"iphone","6s","","","128gb","silver","180.00","","unlocked","a1633","gsm","apple iphone 6s   128gb   silver (unlocked) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-128gb-silver-unlocked-a1633-cdma-gsm/143369107361?hash=item216176f7a1:g:5wmaaoswjqvzjt3l"
"iphone","x","","","256gb","gray","415.86","","","a1901","gsm","apple iphone x a1901 256gb space gray! for gsm carriers! free shipping!","https://www.ebay.com/itm/apple-iphone-x-a1901-256gb-space-gray-for-gsm-carriers-free-shipping/254527421484?hash=item3b43043c2c:g:tcaaaoswnlveyrzr"
"iphone","6s","","","16gb","gray","125.00","sprint","","a1688","gsm","apple iphone 6s   16gb   space gray (sprint) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-space-gray-sprint-a1688-cdma-gsm/324130135337?hash=item4b77a95d29:g:hlwaaoswhgxejeas"
"iphone","x","","","64gb","gray","475.00","","unlocked","a1901","gsm","apple iphone x   64gb   space gray (unlocked) a1901 (gsm)","https://www.ebay.com/itm/apple-iphone-x-64gb-space-gray-unlocked-a1901-gsm/193189966066?hash=item2cfb04f0f2:g:tumaaoswwkpdvmqt"
"iphone","6s","","","128gb","gray","175.00","","unlocked","a1688","gsm","apple iphone 6s   128gb   space gray (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-unlocked-a1688-cdma-gsm/362815661261?hash=item54797fa4cd:g:7wyaaoswq1ld0efi"
"iphone","6s","","plus","16gb","gold","163.99","","unlocked","","","apple iphone 6s plus 16gb rose gold unlocked excellent condition","https://www.ebay.com/itm/apple-iphone-6s-plus-16gb-rose-gold-unlocked-excellent-condition/292767156674?hash=item442a4849c2:g:mwyaaoswwgdbv2hb"
"iphone","6","","","32gb","gray","200.00","","unlocked","a1549","gsm","apple iphone 6   32gb   space gray (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-unlocked-a1549-gsm/312689777420?hash=item48cdc35b0c:g:gicaaoswt~hdikg5"
"iphone","64gb","","","64gb","black","459.99","","","","","apple iphone 64gb black","https://www.ebay.com/itm/apple-iphone-64gb-black/133094284327?hash=item1efd099c27:g:du4aaoswjpzddiwp"
"iphone","6s","","","16gb","gray","200.00","sprint","","a1688","gsm","apple iphone 6s   16gb   space gray (sprint) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-space-gray-sprint-a1688-cdma-gsm/123552053095?hash=item1cc446b767:g:i64aaoswwtfcgso5"
"iphone","6s","","","32gb","gray","300.00","","unlocked","a1688","gsm","apple iphone 6s   32gb   space gray (unlocked) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-32gb-space-gray-unlocked-a1688-cdma-gsm/332872946660?hash=item4d80c613e4:g:dfaaaoswt0db5g7u"
"iphone","6","","","16gb","gold","245.00","","unlocked","a1549","gsm","apple iphone 6   16gb   gold (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-unlocked-a1549-gsm/183345743069?hash=item2ab04204dd:g:m8waaoswnvhaju6m"
"iphone","7","","","128gb","gold","194.99","at&t","","a1778","gsm","apple iphone 7 128gb rose gold at&t att ios a1778 mobile gsm 4g lte smartphone","https://www.ebay.com/itm/apple-iphone-7-128gb-rose-gold-at-t-att-ios-a1778-mobile-gsm-4g-lte-smartphone/254101182210?hash=item3b299c5702:g:dneaaosw1mteypb1"
"iphone","6","","","128gb","gray","100.00","verizon","","a1549","gsm","apple iphone 6   128gb   space gray (verizon) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-space-gray-verizon-a1549-cdma-gsm/114097953668?hash=item1a90c49b84:g:vdeaaoswxrleokkg"
"iphone","6s","","plus","32gb","silver","190.00","","","a1687","gsm","apple iphone 6s plus   32gb   silver (boost mobile) a1687 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-32gb-silver-boost-mobile-a1687-cdma-gsm/383282718109?hash=item593d6e259d:g:iewaaoswfe5x1v0o"
"iphone","4","","","32gb","black","200.00","verizon","","a1349","a1349","apple iphone 4   32gb   black (verizon) a1349 (cdma)","https://www.ebay.com/itm/apple-iphone-4-32gb-black-verizon-a1349-cdma/392514323058?hash=item5b63ad4272:g:w5aaaoxyc5dsn9w0"
"iphone","6","","","64gb","gray","140.00","verizon","unlocked","a1549","gsm","apple iphone 6   64gb   space gray (verizon) unlocked a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-verizon-unlocked-a1549-cdma-gsm/164142782281?hash=item2637ac1749:g:p4caaoswz5pegl72"
"iphone","6","","","64gb","grey","99.99","at&t","","a1549","a1549","apple iphone 6   64gb   space grey (at&t) a1549. used. see photos.","https://www.ebay.com/itm/apple-iphone-6-64gb-space-grey-at-t-a1549-used-see-photos/313029187618?hash=item48e1fe5822:g:noaaaosw3brebpz1"
"iphone","6","","","64gb","gray","169.00","at&t","","a1549","gsm","apple iphone 6   64gb   space gray (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-at-t-a1549-gsm/254235520470?hash=item3b319e2dd6:g:cvgaaoswpwtcvgua"
"iphone","6s","","","128gb","gray","350.00","verizon","","","","apple iphone 6s   128gb   space gray (verizon) smartphone","https://www.ebay.com/itm/apple-iphone-6s-128gb-space-gray-verizon-smartphone/263280769040?hash=item3d4cc1b810:g:l1eaaoswk-1z8qf6"
"iphone","6s","","plus","64gb","gold","200.00","","","a1687","gsm","apple iphone 6s plus   64gb   rose gold (t mobile) a1687 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-64gb-rose-gold-t-mobile-a1687-cdma-gsm/264484592460?hash=item3d94829b4c:g:ppsaaoswj9vdk-1f"
"iphone","4","","","8gb","black","12.10","verizon","","a1349","a1349","apple iphone 4   8gb  black (verizon) a1349 (cdma)","https://www.ebay.com/itm/apple-iphone-4-8gb-black-verizon-a1349-cdma/392769621729?hash=item5b72e4cee1:g:wusaaoswvgxenoaq"
"iphone","6","","","64gb","gray","225.00","","unlocked","","","apple iphone 6   64gb   space gray (factory unlocked)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-factory-unlocked/323955404799?hash=item4b6d3f2fff:g:25uaaoswpcfdrjrh"
"iphone","6","","","64gb","gold","219.00","","unlocked","a1549","gsm","apple iphone 6   64gb   gold (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-gold-unlocked-a1549-gsm/302910210455?hash=item4686db0197:g:x10aaoswhh9bt-ig"
"iphone","6s","","plus","64gb","gold","150.00","sprint","","a1687","gsm","apple iphone 6s plus   64gb   rose gold (sprint) a1687 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-64gb-rose-gold-sprint-a1687-cdma-gsm/193053742976?hash=item2cf2e65780:g:4aoaaoswerhdwfme"
"iphone","7","","","32gb","black","190.00","at&t","","a1778","gsm","apple iphone 7 read description   32gb   jet black   (at&t) a1778 (gsm)","https://www.ebay.com/itm/apple-iphone-7-read-description-32gb-jet-black-at-t-a1778-gsm/293412978269?hash=item4450c6be5d:g:5smaaoswgijefpio"
"iphone","6s","","","64gb","gray","190.00","","","a1688","gsm","apple iphone 6s   64gb   space gray (t mobile) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-64gb-space-gray-t-mobile-a1688-cdma-gsm/233329247485?hash=item365381c4fd:g:o9uaaosww5hzjt2h"
"iphone","6s","","","32gb","grey","153.99","verizon","","a1688","a1688","apple iphone 6s a1688  space grey  32gb   verizon wireless","https://www.ebay.com/itm/apple-iphone-6s-a1688-space-grey-32gb-verizon-wireless/383419695882?hash=item594598430a:g:hbuaaoswueheqx5o"
"iphone","7","","plus","other","","350.00","at&t","","","","apple iphone 7 plus at&t  128 gb","https://www.ebay.com/itm/apple-iphone-7-plus-at-t-128-gb/333388803497?hash=item4d9f856da9:g:5kuaaoswhf5dqjnp"
"iphone","6","","plus","64gb","gray","319.90","","unlocked","a1522","gsm","apple iphone 6 plus   64gb   space gray (unlocked) a1522 (cdma + gsm) *%","https://www.ebay.com/itm/apple-iphone-6-plus-64gb-space-gray-unlocked-a1522-cdma-gsm/193062254982?hash=item2cf3683986:g:ju8aaosw8dpcbojz"
"iphone","6","","","32gb","gray","169.00","","unlocked","a1549","gsm","apple iphone 6   32gb   space gray (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-32gb-space-gray-unlocked-a1549-gsm/273964352580?hash=item3fc98c4444:g:vfcaaosw1jvafxxt"
"iphone","6","","","128gb","gray","140.00","","unlocked","a1549","gsm","apple iphone 6   128gb   space gray (unlocked) a1549 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-space-gray-unlocked-a1549-cdma-gsm/362858754906?hash=item547c11335a:g:pf8aaoswdi5d~qaa"
"iphone","6","","","64gb","silver","100.00","verizon","","","","apple iphone 6   64gb   silver verizon","https://www.ebay.com/itm/apple-iphone-6-64gb-silver-verizon/254532240809?hash=item3b434dc5a9:g:ig0aaoswabxeyvbk"
"iphone","6","","","128gb","gold","190.00","","unlocked","a1549","gsm","apple iphone 6   128gb   gold (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-gold-unlocked-a1549-gsm/153737896973?hash=item23cb7e240d:g:nloaaosw~xfd22me"
"iphone","6","","","other","silver","180.00","sprint","","","","iphone 6 (sprint) silver","https://www.ebay.com/itm/iphone-6-sprint-silver/173202358575?hash=item2853aa412f:g:2lkaaosw5njakjrk"
"iphone","6","","","16gb","gray","100.00","at&t","","a1549","gsm","apple iphone 6   16gb   space gray (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-space-gray-at-t-a1549-gsm/283746499303?hash=item42109bfae7:g:7w4aaoswwcracxbb"
"iphone","6","","","16gb","gold","200.00","","","a1549","gsm","apple iphone 6   16gb   gold (t mobile) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-t-mobile-a1549-gsm/173889514725?hash=item287c9f6ce5:g:wa0aaosws4zcylps"
"iphone","6s","","","64gb","gold","225.00","at&t","","a1633","gsm","apple iphone 6s   64gb   rose gold (at&t) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-64gb-rose-gold-at-t-a1633-cdma-gsm/254281066417?hash=item3b345527b1:g:kjiaaoswpeldd982"
"iphone","6","","plus","128gb","gold","149.95","at&t","unlocked","a1522","gsm","very good used apple iphone 6 plus 128gb gsm unlocked at&t cricket gold a1522 6+","https://www.ebay.com/itm/very-good-used-apple-iphone-6-plus-128gb-gsm-unlocked-at-t-cricket-gold-a1522-6/143436118085?hash=item2165757845:g:sv4aaoswstxvfc-0"
"iphone","6","","","64gb","gray","170.00","at&t","","a1549","gsm","apple iphone 6   64gb   space gray (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-at-t-a1549-gsm/123983666264?hash=item1cde009c58:g:vfcaaosw1jvafxxt"
"iphone","6","","","16gb","","110.00","","","","","apple iphone 6 16gb used","https://www.ebay.com/itm/apple-iphone-6-16gb-used/124014368163?hash=item1cdfd515a3:g:axsaaoswsgdd-q-s"
"iphone","6","","","32gb","gold","105.00","","unlocked","","","apple iphone 6   32gb   gold (unlocked)","https://www.ebay.com/itm/apple-iphone-6-32gb-gold-unlocked/124142957876?hash=item1ce77f3534:g:es0aaoswc4xeigcw"
"iphone","6s","","","16gb","gold","250.00","at&t","","a1633","gsm","apple iphone 6s   16gb   rose gold (at&t) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-rose-gold-at-t-a1633-cdma-gsm/132731034922?hash=item1ee762dd2a:g:s30aaoswvmxbzeqa"
"iphone","6","","","64gb","gold","139.00","at&t","","a1549","gsm","apple iphone 6   64gb   gold (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-gold-at-t-a1549-gsm/173687461531?hash=item287094569b:g:ataaaoswr-bcekgh"
"iphone","6","","","16gb","gold","320.00","at&t","","a1549","gsm","apple iphone 6   16gb   gold (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-at-t-a1549-gsm/273814539625?hash=item3fc09e4d69:g:cp4aaoswwp1cutrm"
"iphone","6s","","","16gb","gold","100.00","","","a1688","gsm","apple iphone 6s   16gb   rose gold (t mobile) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-rose-gold-t-mobile-a1688-cdma-gsm/274238496855?hash=item3fd9e36057:g:vniaaoswpqzemkad"
"iphone","8","","plus","64gb","gold","415.00","","","a1897","gsm","apple iphone 8 + plus   64gb   gold (without simlock) a1897 (gsm)","https://www.ebay.com/itm/apple-iphone-8-plus-64gb-gold-without-simlock-a1897-gsm/174242796649?hash=item2891ae1469:g:yzoaaoswo2bei4th"
"iphone","6s","","","32gb","silver","169.99","at&t","","a1633","a1633","apple iphone 6s   32gb   silver (at&t) a1633","https://www.ebay.com/itm/apple-iphone-6s-32gb-silver-at-t-a1633/202610113630?hash=item2f2c80fc5e:g:jecaaoswy8ncdxmo"
"iphone","6","","plus","16gb","silver","400.00","verizon","","a1522","gsm","apple iphone 6 plus   16gb   silver (verizon) a1522 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6-plus-16gb-silver-verizon-a1522-cdma-gsm/253540294299?hash=item3b082dde9b:g:8zoaaoswkvjavml1"
"iphone","7","","","256gb","black","199.99","lte","unlocked","a1778","gsm","apple iphone 7 256gb gsm unlocked   jet black smartphone a1778 256 gb phone lte","https://www.ebay.com/itm/apple-iphone-7-256gb-gsm-unlocked-jet-black-smartphone-a1778-256-gb-phone-lte/253200247183?hash=item3af3e9298f:g:dy4aaoswvezdi4u4"
"iphone","5s","","","16gb","silver","190.00","at&t","","","","apple iphone 5s   16gb   white & silver (at&t) smartphone","https://www.ebay.com/itm/apple-iphone-5s-16gb-white-silver-at-t-smartphone/172383196897?hash=item2822d6d6e1:g:ybkaaoswcgvyavvp"
"iphone","se","","","16gb","gold","100.00","","","","","apple iphone se   16gb   rose gold","https://www.ebay.com/itm/apple-iphone-se-16gb-rose-gold/132996127160?hash=item1ef72fd9b8:g:w44aaoswgapxdpjv"
"iphone","6","","","64gb","gray","120.00","at&t","","a1549","gsm","apple iphone 6   64gb   space gray (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-64gb-space-gray-at-t-a1549-gsm/153353793779?hash=item23b49930f3:g:nsmaaoswqgfctm26"
"iphone","6s","","","64gb","silver","250.00","","unlocked","a1633","gsm","apple iphone 6s   64gb   silver (unlocked) a1633 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-64gb-silver-unlocked-a1633-cdma-gsm/192755134550?hash=item2ce119f056:g:gnmaaoswwkrcd-y-"
"iphone","6","","","128gb","gray","100.00","","unlocked","a1549","gsm","apple iphone 6   128gb   space gray (unlocked) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-space-gray-unlocked-a1549-gsm/283740238274?hash=item42103c71c2:g:-x4aaoswyhvegije"
"iphone","6s","","","16gb","gold","200.00","verizon","","a1688","gsm","apple iphone 6s   16gb   rose gold (verizon) a1688 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-16gb-rose-gold-verizon-a1688-cdma-gsm/333131952194?hash=item4d90363042:g:ylqaaoswmfxcse4f"
"iphone","6s","","plus","32gb","gray","275.00","at&t","","a1634","gsm","apple iphone 6s plus   32gb   space gray (at&t) a1634 (cdma + gsm)","https://www.ebay.com/itm/apple-iphone-6s-plus-32gb-space-gray-at-t-a1634-cdma-gsm/173625440626?hash=item286ce1f972:g:ld4aaosw6albl1bu"
"iphone","6","","","16gb","gold","149.99","at&t","","a1549","gsm","apple iphone 6   16gb   gold (at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-16gb-gold-at-t-a1549-gsm/253617022148?hash=item3b0cc0a4c4:g:vriaaosw0pxa9f5z"
"iphone","6","","","128gb","gray","319.99","at&t","unlocked","a1549","gsm","apple iphone 6   128gb   space gray (unlocked by at&t) a1549 (gsm)","https://www.ebay.com/itm/apple-iphone-6-128gb-space-gray-unlocked-by-at-t-a1549-gsm/112871603951?hash=item1a47abfeef:g:xh4aaosw8mraqwjs"
"iphone","7","","plus","256gb","black","293.47","","unlocked","","","new matte black factory unlocked 256gb apple iphone 7 plus 7+ phone gm55","https://www.ebay.com/itm/new-matte-black-factory-unlocked-256gb-apple-iphone-7-plus-7-phone-gm55/114192742351?hash=item1a966af7cf:g:uc4aaosw2xdehmx1"
